AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Date,Day,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Month,Referee,VCA,VCD,VCH,Year,season
8.0,11.0,0.0,7.0,3.0,1.0,Wolves,10.0,5.0,1.33,10.0,4.75,1.3,2010-12-29,29,E0,1.0,0.0,A,2.0,8.0,0.0,9.0,5.0,0.0,0.0,D,1.0,Liverpool,7.8,4.6,1.33,12,P Walton,11.0,5.25,1.33,10,1011
3.0,24.0,0.0,6.0,2.0,1.0,Bolton,11.0,5.5,1.29,10.0,4.75,1.3,2010-12-29,29,E0,0.0,1.0,H,6.0,12.0,0.0,12.0,7.0,0.0,0.0,D,1.0,Chelsea,9.0,5.0,1.27,12,M Jones,11.0,5.5,1.33,10,1011
5.0,9.0,0.0,18.0,11.0,1.0,Arsenal,1.67,3.6,5.5,1.65,3.5,5.25,2011-01-01,01,E0,3.0,0.0,A,4.0,7.0,0.0,2.0,1.0,1.0,0.0,A,3.0,Birmingham,1.7,3.5,4.4,01,P Walton,1.7,4.0,5.5,11,1011
4.0,16.0,0.0,10.0,4.0,2.0,Bolton,5.0,3.75,1.7,5.0,3.65,1.65,2011-01-01,01,E0,1.0,2.0,H,7.0,11.0,0.0,16.0,7.0,1.0,0.0,A,2.0,Liverpool,5.0,3.6,1.6,01,K Friend,5.5,3.8,1.73,11,1011
4.0,9.0,0.0,8.0,6.0,0.0,Blackpool,10.0,5.5,1.29,10.0,5.5,1.25,2011-01-01,01,E0,0.0,1.0,H,10.0,11.0,0.0,15.0,4.0,0.0,1.0,H,0.0,Man City,7.3,4.5,1.35,01,M Clattenburg,11.0,6.0,1.3,11,1011
5.0,8.0,0.0,15.0,10.0,1.0,Everton,2.75,3.2,2.63,2.65,3.1,2.6,2011-01-01,01,E0,0.0,2.0,H,1.0,14.0,0.0,7.0,3.0,0.0,1.0,H,4.0,Stoke,2.55,3.1,2.55,01,A Marriner,2.62,3.25,2.88,11,1011
2.0,9.0,0.0,11.0,3.0,2.0,Blackburn,4.5,3.5,1.83,4.3,3.4,1.8,2011-01-01,01,E0,0.0,3.0,H,3.0,13.0,0.0,13.0,7.0,0.0,2.0,H,1.0,Sunderland,3.7,3.3,1.9,01,M Dean,4.75,3.5,1.91,11,1011
1.0,9.0,0.0,12.0,4.0,1.0,Fulham,8.5,4.5,1.4,7.5,4.25,1.4,2011-01-01,01,E0,0.0,1.0,H,5.0,11.0,0.0,13.0,9.0,0.0,1.0,H,2.0,Tottenham,6.5,3.9,1.45,01,M Jones,8.5,4.5,1.44,11,1011
5.0,13.0,0.0,5.0,3.0,3.0,Man United,1.53,4.2,6.0,1.47,4.25,6.0,2011-01-01,01,E0,2.0,1.0,A,4.0,8.0,0.0,17.0,8.0,1.0,1.0,D,1.0,West Brom,1.55,3.7,5.4,01,C Foy,1.57,4.33,6.5,11,1011
10.0,14.0,0.0,15.0,10.0,1.0,Wolves,3.8,3.4,2.0,3.7,3.35,1.95,2011-01-01,01,E0,0.0,2.0,H,5.0,7.0,0.0,11.0,6.0,0.0,0.0,D,0.0,West Ham,3.3,3.3,2.0,01,L Probert,4.0,3.4,2.05,11,1011
6.0,11.0,0.0,16.0,10.0,7.0,Aston Villa,13.0,5.5,1.25,11.0,5.75,1.22,2011-01-02,02,E0,3.0,3.0,D,9.0,17.0,0.0,15.0,10.0,1.0,1.0,D,2.0,Chelsea,8.5,4.8,1.3,01,L Mason,15.0,6.0,1.25,11,1011
3.0,14.0,0.0,13.0,5.0,2.0,Newcastle,2.9,3.2,2.5,2.8,3.25,2.4,2011-01-02,02,E0,1.0,0.0,A,3.0,15.0,0.0,9.0,4.0,1.0,0.0,A,2.0,Wigan,3.0,3.2,2.2,01,H Webb,3.1,3.3,2.4,11,1011
7.0,6.0,0.0,11.0,7.0,1.0,Birmingham,3.25,3.25,2.3,3.2,3.2,2.2,2011-01-04,04,E0,2.0,1.0,A,3.0,9.0,0.0,19.0,13.0,1.0,0.0,A,0.0,Blackpool,3.0,3.2,2.2,01,J Moss,3.25,3.3,2.38,11,1011
4.0,9.0,0.0,12.0,4.0,1.0,West Brom,3.4,3.25,2.2,3.35,3.25,2.1,2011-01-04,04,E0,0.0,3.0,H,7.0,7.0,0.0,12.0,6.0,0.0,1.0,H,0.0,Fulham,3.3,3.3,2.0,01,M Atkinson,3.6,3.3,2.2,11,1011
1.0,11.0,0.0,5.0,1.0,0.0,Stoke,12.0,5.75,1.25,12.0,5.5,1.22,2011-01-04,04,E0,1.0,2.0,H,6.0,6.0,0.0,18.0,7.0,0.0,1.0,H,0.0,Man United,10.0,5.0,1.25,01,M Clattenburg,13.0,5.5,1.3,11,1011
9.0,12.0,0.0,17.0,8.0,1.0,Chelsea,1.44,4.2,8.0,1.4,4.25,7.5,2011-01-05,05,E0,0.0,1.0,H,4.0,15.0,0.0,3.0,2.0,0.0,1.0,H,0.0,Wolves,1.45,3.9,6.5,01,M Halsey,1.44,4.4,8.5,11,1011
3.0,10.0,0.0,13.0,6.0,4.0,West Ham,4.33,3.6,1.83,3.75,3.5,1.88,2011-01-05,05,E0,0.0,5.0,H,4.0,10.0,0.0,11.0,7.0,0.0,3.0,H,0.0,Newcastle,3.7,3.3,1.9,01,M Dean,4.6,3.6,1.85,11,1011
3.0,12.0,0.0,13.0,5.0,0.0,Tottenham,2.75,3.25,2.63,2.55,3.2,2.65,2011-01-05,05,E0,1.0,2.0,H,4.0,16.0,0.0,19.0,12.0,1.0,1.0,D,1.0,Everton,2.55,3.2,2.55,01,L Probert,2.75,3.3,2.75,11,1011
7.0,13.0,0.0,13.0,9.0,1.0,Liverpool,2.2,3.25,3.4,2.15,3.25,3.25,2011-01-05,05,E0,1.0,3.0,H,0.0,14.0,0.0,10.0,4.0,0.0,2.0,H,1.0,Blackburn,2.2,3.2,3.0,01,A Marriner,2.15,3.3,3.75,11,1011
9.0,12.0,1.0,11.0,5.0,3.0,Sunderland,3.4,3.25,2.2,3.25,3.25,2.15,2011-01-05,05,E0,1.0,0.0,A,5.0,9.0,1.0,8.0,2.0,0.0,0.0,D,3.0,Aston Villa,3.1,3.3,2.1,01,P Walton,3.75,3.3,2.15,11,1011
2.0,12.0,1.0,5.0,0.0,2.0,Man City,4.0,3.6,1.91,3.6,3.45,1.95,2011-01-05,05,E0,0.0,0.0,D,7.0,6.0,1.0,13.0,8.0,0.0,0.0,D,0.0,Arsenal,3.3,3.3,2.0,01,M Jones,4.0,3.75,1.95,11,1011
4.0,8.0,0.0,10.0,7.0,4.0,Wigan,5.0,3.6,1.73,5.0,3.6,1.65,2011-01-05,05,E0,1.0,1.0,D,8.0,9.0,0.0,14.0,7.0,0.0,0.0,D,0.0,Bolton,4.3,3.4,1.75,01,P Dowd,5.5,3.6,1.73,11,1011
3.0,13.0,0.0,10.0,6.0,3.0,Liverpool,1.91,3.75,3.8,1.9,3.6,3.6,2011-01-12,12,E0,1.0,2.0,H,3.0,6.0,0.0,13.0,9.0,1.0,1.0,D,1.0,Blackpool,1.9,3.3,3.7,01,M Oliver,1.91,3.75,4.0,11,1011
1.0,6.0,0.0,3.0,2.0,0.0,Blackburn,11.0,5.5,1.29,12.0,5.0,1.25,2011-01-15,15,E0,0.0,2.0,H,14.0,10.0,0.0,27.0,11.0,0.0,0.0,D,1.0,Chelsea,8.5,4.8,1.3,01,M Atkinson,13.0,6.0,1.29,11,1011
8.0,9.0,0.0,10.0,7.0,0.0,Wolves,10.0,5.0,1.33,12.0,5.0,1.25,2011-01-15,15,E0,3.0,4.0,H,11.0,9.0,0.0,15.0,12.0,1.0,1.0,D,0.0,Man City,9.0,5.0,1.27,01,L Mason,12.0,5.0,1.33,11,1011
5.0,13.0,0.0,13.0,6.0,2.0,Bolton,3.75,3.25,2.1,3.25,3.25,2.15,2011-01-15,15,E0,0.0,2.0,H,5.0,8.0,0.0,12.0,5.0,0.0,1.0,H,0.0,Stoke,3.2,3.2,2.1,01,M Oliver,4.0,3.3,2.1,11,1011
4.0,11.0,0.0,9.0,2.0,2.0,Blackpool,4.5,3.6,1.8,4.4,3.8,1.7,2011-01-15,15,E0,2.0,3.0,H,4.0,10.0,0.0,18.0,11.0,1.0,1.0,D,1.0,West Brom,3.8,3.4,1.85,01,S Attwell,4.6,3.8,1.8,11,1011
10.0,7.0,0.0,19.0,13.0,0.0,Arsenal,1.57,4.0,6.0,1.5,4.0,6.0,2011-01-15,15,E0,3.0,0.0,A,4.0,8.0,0.0,7.0,6.0,2.0,0.0,A,1.0,West Ham,1.6,3.6,5.0,01,A Marriner,1.57,4.2,6.5,11,1011
11.0,7.0,0.0,14.0,5.0,2.0,Fulham,2.88,3.25,2.5,2.9,3.05,2.45,2011-01-15,15,E0,1.0,1.0,D,3.0,21.0,0.0,8.0,5.0,0.0,0.0,D,4.0,Wigan,2.7,3.2,2.4,01,A Taylor,2.88,3.25,2.62,11,1011
2.0,18.0,1.0,7.0,4.0,4.0,Man United,2.5,3.3,2.88,2.45,3.4,2.9,2011-01-16,16,E0,0.0,0.0,D,8.0,9.0,0.0,16.0,6.0,0.0,0.0,D,2.0,Tottenham,2.2,3.2,3.0,01,M Dean,2.6,3.3,2.88,11,1011
7.0,14.0,0.0,13.0,3.0,2.0,Aston Villa,3.1,3.2,2.4,3.0,3.1,2.35,2011-01-16,16,E0,1.0,1.0,D,5.0,14.0,0.0,14.0,4.0,0.0,0.0,D,1.0,Birmingham,2.6,3.2,2.5,01,M Clattenburg,3.2,3.25,2.5,11,1011
6.0,17.0,0.0,10.0,5.0,0.0,Everton,3.5,3.2,2.2,3.4,3.3,2.2,2011-01-16,16,E0,2.0,2.0,D,10.0,16.0,0.0,19.0,14.0,0.0,1.0,H,3.0,Liverpool,3.2,3.2,2.1,01,P Dowd,3.5,3.3,2.3,11,1011
6.0,5.0,0.0,9.0,2.0,1.0,Newcastle,3.4,3.25,2.2,3.5,3.3,2.15,2011-01-16,16,E0,1.0,1.0,D,4.0,17.0,0.0,10.0,7.0,0.0,0.0,D,1.0,Sunderland,3.0,3.2,2.2,01,H Webb,3.8,3.3,2.15,11,1011
4.0,9.0,0.0,11.0,6.0,0.0,Sunderland,2.88,3.25,2.5,2.8,3.25,2.4,2011-01-22,22,E0,2.0,1.0,A,10.0,13.0,0.0,13.0,7.0,2.0,0.0,A,2.0,Blackpool,2.5,3.3,2.5,01,L Mason,3.0,3.4,2.5,11,1011
1.0,14.0,1.0,3.0,1.0,1.0,Wigan,15.0,6.5,1.2,14.0,5.65,1.2,2011-01-22,22,E0,0.0,3.0,H,8.0,6.0,0.0,23.0,15.0,0.0,1.0,H,0.0,Arsenal,11.0,5.3,1.23,01,K Friend,17.0,7.5,1.2,11,1011
13.0,11.0,0.0,24.0,14.0,1.0,Man City,2.1,3.4,3.5,2.0,3.35,3.55,2011-01-22,22,E0,0.0,1.0,H,2.0,11.0,0.0,10.0,8.0,0.0,1.0,H,1.0,Aston Villa,2.0,3.3,3.3,01,H Webb,2.15,3.4,3.75,11,1011
2.0,12.0,1.0,13.0,5.0,2.0,West Ham,7.5,4.0,1.5,7.0,4.0,1.45,2011-01-22,22,E0,2.0,2.0,D,12.0,8.0,0.0,11.0,6.0,1.0,0.0,A,1.0,Everton,5.0,3.6,1.6,01,P Walton,7.5,4.33,1.5,11,1011
2.0,10.0,1.0,9.0,1.0,1.0,Stoke,3.5,3.2,2.2,3.2,3.2,2.2,2011-01-22,22,E0,0.0,2.0,H,3.0,11.0,0.0,10.0,7.0,0.0,1.0,H,1.0,Fulham,2.9,3.2,2.25,01,S Attwell,3.75,3.2,2.2,11,1011
3.0,5.0,0.0,6.0,1.0,0.0,Birmingham,15.0,6.5,1.2,12.5,6.0,1.2,2011-01-22,22,E0,0.0,5.0,H,10.0,10.0,0.0,23.0,9.0,0.0,3.0,H,0.0,Man United,11.0,5.3,1.23,01,M Jones,17.0,7.0,1.2,11,1011
4.0,7.0,0.0,14.0,9.0,0.0,Tottenham,2.1,3.4,3.5,2.0,3.35,3.5,2011-01-22,22,E0,1.0,1.0,D,1.0,13.0,0.0,13.0,6.0,0.0,0.0,D,0.0,Newcastle,2.2,3.3,2.9,01,M Halsey,2.15,3.4,3.6,11,1011
4.0,17.0,0.0,15.0,10.0,3.0,Liverpool,2.25,3.2,3.4,2.2,3.25,3.15,2011-01-22,22,E0,3.0,0.0,A,5.0,6.0,0.0,11.0,4.0,1.0,0.0,A,0.0,Wolves,2.1,3.3,3.1,01,M Atkinson,2.3,3.3,3.4,11,1011
9.0,6.0,0.0,24.0,20.0,1.0,West Brom,3.25,3.3,2.25,3.2,3.2,2.2,2011-01-23,23,E0,0.0,2.0,H,9.0,4.0,0.0,17.0,12.0,0.0,1.0,H,0.0,Blackburn,3.3,3.3,2.0,01,M Clattenburg,3.4,3.4,2.25,11,1011
3.0,4.0,0.0,14.0,11.0,0.0,Chelsea,1.62,3.75,6.0,1.6,3.6,5.5,2011-01-24,24,E0,4.0,0.0,A,4.0,7.0,0.0,11.0,8.0,2.0,0.0,A,0.0,Bolton,1.6,3.6,5.0,01,C Foy,1.62,3.6,5.5,11,1011
7.0,10.0,0.0,17.0,13.0,2.0,Man United,1.36,5.0,8.0,1.35,4.5,8.5,2011-01-25,25,E0,3.0,2.0,A,6.0,10.0,0.0,6.0,4.0,0.0,2.0,H,1.0,Blackpool,1.4,4.1,7.0,01,P Walton,1.36,5.0,10.0,11,1011
4.0,13.0,0.0,11.0,10.0,3.0,Aston Villa,2.3,3.25,3.2,2.3,3.2,3.0,2011-01-25,25,E0,2.0,1.0,A,7.0,9.0,0.0,19.0,8.0,0.0,0.0,D,2.0,Wigan,2.4,3.2,2.7,01,J Moss,2.38,3.3,3.3,11,1011
2.0,10.0,0.0,12.0,8.0,0.0,Fulham,7.0,3.8,1.53,6.0,3.7,1.55,2011-01-26,26,E0,0.0,1.0,H,6.0,11.0,0.0,11.0,7.0,0.0,0.0,D,0.0,Liverpool,5.4,3.7,1.55,01,L Probert,7.0,4.0,1.53,11,1011
7.0,14.0,0.0,4.0,4.0,5.0,Everton,8.5,4.5,1.4,7.75,4.25,1.4,2011-02-01,01,E0,1.0,2.0,H,5.0,12.0,0.0,19.0,10.0,1.0,0.0,A,3.0,Arsenal,6.5,3.9,1.45,02,L Mason,8.5,4.4,1.44,11,1011
5.0,6.0,0.0,9.0,5.0,0.0,Aston Villa,9.5,5.0,1.33,9.0,5.0,1.3,2011-02-01,01,E0,1.0,3.0,H,5.0,6.0,0.0,18.0,11.0,0.0,2.0,H,0.0,Man United,8.5,4.8,1.3,02,C Foy,10.0,5.5,1.33,11,1011
6.0,10.0,0.0,21.0,14.0,2.0,Chelsea,1.67,3.6,5.5,1.6,3.8,5.25,2011-02-01,01,E0,4.0,2.0,A,0.0,10.0,0.0,4.0,3.0,2.0,2.0,D,1.0,Sunderland,1.7,3.5,4.4,02,M Halsey,1.67,3.8,6.0,11,1011
5.0,12.0,0.0,11.0,7.0,5.0,Wigan,5.0,3.6,1.73,4.75,3.5,1.7,2011-02-01,01,E0,2.0,2.0,D,8.0,13.0,0.0,21.0,10.0,2.0,1.0,A,4.0,West Brom,4.0,3.4,1.8,02,P Dowd,5.5,3.6,1.75,11,1011
7.0,19.0,0.0,4.0,3.0,3.0,Newcastle,3.6,3.3,2.1,3.85,3.1,2.0,2011-02-02,02,E0,0.0,1.0,H,4.0,14.0,0.0,11.0,9.0,0.0,0.0,D,0.0,Fulham,3.1,3.3,2.1,02,M Jones,4.0,3.3,2.05,11,1011
0.0,8.0,0.0,6.0,1.0,4.0,Stoke,6.0,3.75,1.62,6.0,3.75,1.55,2011-02-02,02,E0,0.0,2.0,H,7.0,6.0,0.0,13.0,9.0,0.0,0.0,D,1.0,Liverpool,5.4,3.7,1.55,02,A Taylor,6.0,3.8,1.67,11,1011
3.0,8.0,0.0,11.0,5.0,3.0,Wolves,4.5,3.5,1.83,4.1,3.4,1.85,2011-02-02,02,E0,0.0,1.0,H,8.0,16.0,0.0,13.0,8.0,0.0,0.0,D,1.0,Bolton,4.0,3.4,1.8,02,P Walton,4.75,3.5,1.85,11,1011
4.0,12.0,0.0,12.0,9.0,2.0,Man City,1.83,3.5,4.5,1.83,3.4,4.2,2011-02-02,02,E0,2.0,2.0,D,6.0,9.0,0.0,14.0,7.0,2.0,1.0,A,0.0,Birmingham,1.8,3.4,4.0,02,K Friend,1.85,3.6,4.6,11,1011
4.0,11.0,0.0,6.0,5.0,1.0,Tottenham,2.2,3.4,3.25,2.25,3.2,3.1,2011-02-02,02,E0,1.0,0.0,A,4.0,14.0,0.0,17.0,9.0,1.0,0.0,A,2.0,Blackburn,2.3,3.2,2.8,02,A Marriner,2.3,3.4,3.3,11,1011
7.0,12.0,0.0,12.0,10.0,1.0,West Ham,3.0,3.3,2.38,2.9,3.3,2.3,2011-02-02,02,E0,3.0,1.0,A,10.0,9.0,0.0,13.0,8.0,3.0,1.0,A,0.0,Blackpool,2.8,3.2,2.3,02,S Attwell,3.12,3.4,2.38,11,1011
6.0,11.0,0.0,13.0,9.0,2.0,Fulham,4.2,3.4,1.91,3.75,3.3,1.95,2011-02-05,05,E0,2.0,2.0,D,3.0,15.0,0.0,10.0,5.0,0.0,1.0,H,3.0,Aston Villa,3.6,3.2,1.95,02,L Mason,4.2,3.5,1.95,11,1011
5.0,17.0,0.0,11.0,7.0,1.0,Blackpool,7.0,4.5,1.44,7.0,4.0,1.45,2011-02-05,05,E0,3.0,5.0,H,9.0,8.0,0.0,23.0,16.0,1.0,1.0,D,0.0,Everton,5.4,3.7,1.55,02,K Friend,8.0,4.75,1.44,11,1011
8.0,10.0,0.0,17.0,9.0,2.0,West Brom,8.5,4.5,1.4,8.0,4.5,1.36,2011-02-05,05,E0,0.0,3.0,H,8.0,13.0,0.0,13.0,9.0,0.0,3.0,H,1.0,Man City,7.3,4.4,1.37,02,M Atkinson,8.5,4.6,1.44,11,1011
6.0,15.0,1.0,13.0,10.0,3.0,Arsenal,1.67,4.0,5.0,1.6,3.75,5.25,2011-02-05,05,E0,4.0,4.0,D,12.0,13.0,0.0,16.0,8.0,4.0,0.0,A,2.0,Newcastle,1.7,3.5,4.4,02,P Dowd,1.67,4.0,5.5,11,1011
4.0,15.0,0.0,11.0,7.0,3.0,Sunderland,3.75,3.2,2.1,3.6,3.3,2.0,2011-02-05,05,E0,2.0,3.0,H,12.0,7.0,0.0,18.0,9.0,1.0,1.0,D,1.0,Stoke,3.2,3.2,2.1,02,L Probert,3.8,3.3,2.15,11,1011
7.0,11.0,0.0,8.0,3.0,3.0,Bolton,6.0,4.0,1.57,6.0,3.75,1.55,2011-02-05,05,E0,1.0,2.0,H,6.0,13.0,0.0,13.0,7.0,0.0,1.0,H,1.0,Tottenham,5.7,3.8,1.5,02,M Clattenburg,6.5,4.0,1.62,11,1011
9.0,12.0,0.0,9.0,5.0,2.0,Blackburn,2.9,3.25,2.5,2.75,3.15,2.5,2011-02-05,05,E0,3.0,4.0,H,4.0,11.0,0.0,11.0,7.0,1.0,1.0,D,1.0,Wigan,2.7,3.2,2.4,02,M Dean,3.0,3.3,2.5,11,1011
6.0,11.0,0.0,14.0,7.0,2.0,Man United,1.4,4.5,8.5,1.4,4.1,8.0,2011-02-05,05,E0,1.0,2.0,H,4.0,6.0,0.0,6.0,5.0,1.0,2.0,H,2.0,Wolves,1.37,4.4,7.3,02,M Oliver,1.44,4.6,8.5,11,1011
3.0,9.0,0.0,7.0,4.0,1.0,Liverpool,5.5,4.0,1.62,5.25,3.65,1.62,2011-02-06,06,E0,1.0,0.0,A,4.0,9.0,0.0,14.0,4.0,0.0,0.0,D,1.0,Chelsea,5.0,3.6,1.6,02,A Marriner,6.0,4.0,1.62,11,1011
5.0,13.0,0.0,9.0,3.0,1.0,Birmingham,3.75,3.5,2.0,3.6,3.3,2.0,2011-02-06,06,E0,1.0,0.0,A,5.0,18.0,0.0,16.0,9.0,0.0,0.0,D,3.0,West Ham,3.4,3.2,2.0,02,C Foy,3.8,3.5,2.05,11,1011
7.0,13.0,0.0,13.0,8.0,2.0,Man City,5.0,3.6,1.73,4.4,3.5,1.75,2011-02-12,12,E0,1.0,2.0,H,4.0,15.0,0.0,11.0,6.0,0.0,1.0,H,2.0,Man United,4.0,3.4,1.8,02,A Marriner,4.75,3.8,1.75,11,1011
9.0,13.0,0.0,18.0,11.0,3.0,West Ham,4.0,3.6,1.91,3.8,3.4,1.9,2011-02-12,12,E0,3.0,3.0,D,4.0,12.0,0.0,15.0,11.0,0.0,3.0,H,2.0,West Brom,3.3,3.3,2.0,02,L Mason,4.0,3.75,1.95,11,1011
3.0,12.0,0.0,11.0,5.0,4.0,Tottenham,2.6,3.25,2.75,2.45,3.2,2.75,2011-02-12,12,E0,2.0,1.0,A,2.0,14.0,0.0,16.0,10.0,1.0,1.0,D,2.0,Sunderland,2.55,3.1,2.55,02,M Jones,2.75,3.3,2.75,11,1011
8.0,14.0,1.0,7.0,4.0,1.0,Aston Villa,2.2,3.4,3.25,2.1,3.4,3.2,2011-02-12,12,E0,1.0,1.0,D,4.0,13.0,0.0,14.0,5.0,1.0,1.0,D,2.0,Blackpool,2.2,3.2,3.0,02,H Webb,2.2,3.6,3.3,11,1011
5.0,17.0,0.0,8.0,2.0,3.0,Wigan,9.0,4.75,1.36,9.0,4.35,1.35,2011-02-12,12,E0,1.0,1.0,D,8.0,11.0,0.0,13.0,5.0,0.0,1.0,H,1.0,Liverpool,7.3,4.5,1.35,02,K Friend,10.0,5.0,1.36,11,1011
5.0,14.0,0.0,15.0,5.0,0.0,Stoke,2.9,3.2,2.5,2.85,3.1,2.45,2011-02-12,12,E0,0.0,1.0,H,3.0,15.0,0.0,10.0,4.0,0.0,0.0,D,1.0,Birmingham,3.0,3.2,2.2,02,M Halsey,3.0,3.25,2.5,11,1011
6.0,9.0,0.0,2.0,0.0,1.0,Wolves,15.0,6.0,1.22,12.0,5.5,1.22,2011-02-12,12,E0,0.0,2.0,H,3.0,15.0,0.0,17.0,8.0,0.0,1.0,H,0.0,Arsenal,10.0,5.0,1.25,02,C Foy,15.0,6.5,1.25,11,1011
11.0,11.0,0.0,12.0,6.0,3.0,Newcastle,3.5,3.4,2.1,3.45,3.15,2.1,2011-02-12,12,E0,0.0,0.0,D,2.0,11.0,0.0,4.0,0.0,0.0,0.0,D,1.0,Blackburn,3.1,3.3,2.1,02,S Attwell,3.6,3.4,2.15,11,1011
4.0,12.0,0.0,9.0,4.0,0.0,Everton,2.6,3.25,2.75,2.6,3.2,2.6,2011-02-13,13,E0,0.0,2.0,H,4.0,15.0,0.0,11.0,5.0,0.0,1.0,H,1.0,Bolton,2.55,3.2,2.5,02,L Probert,2.75,3.3,2.75,11,1011
6.0,13.0,0.0,23.0,9.0,1.0,Chelsea,1.73,3.6,5.0,1.7,3.5,4.75,2011-02-14,14,E0,0.0,0.0,D,4.0,10.0,0.0,12.0,8.0,0.0,0.0,D,2.0,Fulham,1.7,3.5,4.4,02,M Dean,1.8,3.6,5.0,11,1011
6.0,14.0,0.0,10.0,7.0,3.0,Newcastle,2.8,3.2,2.6,2.8,3.1,2.5,2011-02-15,15,E0,2.0,0.0,A,4.0,13.0,0.0,11.0,5.0,1.0,0.0,A,1.0,Birmingham,2.7,3.2,2.4,02,L Mason,2.88,3.3,2.6,11,1011
1.0,6.0,0.0,6.0,2.0,0.0,Wolves,4.5,3.4,1.85,4.4,3.2,1.85,2011-02-20,20,E0,1.0,1.0,D,12.0,6.0,0.0,19.0,11.0,1.0,0.0,A,0.0,West Brom,3.7,3.3,1.9,02,M Dean,4.6,3.5,1.85,11,1011
7.0,8.0,0.0,25.0,10.0,0.0,Tottenham,1.91,3.6,4.0,1.85,3.5,3.9,2011-02-22,22,E0,1.0,3.0,H,1.0,11.0,0.0,8.0,4.0,0.0,2.0,H,2.0,Blackpool,1.8,3.4,4.0,02,C Foy,1.85,3.75,4.4,11,1011
3.0,9.0,0.0,7.0,4.0,2.0,Stoke,10.0,5.25,1.3,9.5,5.0,1.29,2011-02-23,23,E0,0.0,1.0,H,5.0,8.0,0.0,9.0,4.0,0.0,1.0,H,1.0,Arsenal,9.0,5.0,1.27,02,P Walton,12.0,5.5,1.3,11,1011
2.0,12.0,1.0,5.0,2.0,3.0,Blackburn,5.0,3.6,1.73,5.0,3.4,1.7,2011-02-26,26,E0,1.0,4.0,H,10.0,4.0,0.0,17.0,10.0,0.0,0.0,D,0.0,Aston Villa,3.8,3.4,1.85,02,M Atkinson,5.0,3.75,1.75,11,1011
1.0,8.0,0.0,12.0,7.0,0.0,Sunderland,5.0,3.6,1.73,5.0,3.4,1.7,2011-02-26,26,E0,0.0,2.0,H,4.0,11.0,0.0,17.0,9.0,0.0,2.0,H,0.0,Everton,4.0,3.4,1.8,02,S Attwell,5.0,3.8,1.73,11,1011
6.0,11.0,0.0,17.0,10.0,2.0,Bolton,3.75,3.25,2.1,3.4,3.25,2.1,2011-02-26,26,E0,1.0,1.0,D,3.0,7.0,1.0,13.0,6.0,1.0,1.0,D,0.0,Newcastle,3.3,3.3,2.0,02,C Foy,3.8,3.4,2.1,11,1011
4.0,11.0,0.0,14.0,9.0,1.0,Man United,1.53,4.0,6.5,1.55,3.8,5.75,2011-02-26,26,E0,4.0,0.0,A,8.0,13.0,0.0,10.0,4.0,1.0,0.0,A,0.0,Wigan,1.37,4.3,7.2,02,M Clattenburg,1.57,4.0,7.0,11,1011
4.0,10.0,1.0,2.0,1.0,1.0,Blackpool,4.33,3.6,1.83,4.1,3.75,1.75,2011-02-26,26,E0,0.0,4.0,H,11.0,16.0,0.0,15.0,11.0,0.0,1.0,H,1.0,Wolves,3.5,3.4,1.95,02,N Swarbrick,4.5,3.8,1.83,11,1011
8.0,8.0,0.0,12.0,8.0,1.0,Liverpool,2.2,3.3,3.4,2.15,3.1,3.4,2011-02-27,27,E0,1.0,3.0,H,6.0,10.0,0.0,17.0,11.0,0.0,2.0,H,0.0,West Ham,2.0,3.3,3.3,02,M Halsey,2.2,3.4,3.6,11,1011
1.0,13.0,0.0,11.0,5.0,2.0,Fulham,7.5,4.0,1.5,6.75,3.75,1.5,2011-02-27,27,E0,1.0,1.0,D,10.0,17.0,0.0,14.0,4.0,0.0,1.0,H,1.0,Man City,5.7,3.8,1.5,02,P Walton,8.0,4.0,1.53,11,1011
0.0,14.0,0.0,16.0,11.0,2.0,West Brom,4.2,3.4,1.91,3.8,3.25,1.95,2011-02-28,28,E0,1.0,1.0,D,4.0,17.0,0.0,6.0,3.0,0.0,0.0,D,2.0,Stoke,4.0,3.4,1.8,02,M Oliver,4.33,3.5,1.95,11,1011
2.0,14.0,1.0,12.0,7.0,2.0,Man United,3.6,3.2,2.2,3.05,3.2,2.25,2011-03-01,01,E0,1.0,2.0,H,10.0,11.0,0.0,17.0,11.0,1.0,0.0,A,3.0,Chelsea,3.1,3.1,2.2,03,M Atkinson,3.75,3.3,2.25,11,1011
6.0,8.0,0.0,12.0,5.0,1.0,Wigan,9.0,4.75,1.36,9.75,4.75,1.3,2011-03-05,05,E0,0.0,1.0,H,4.0,17.0,0.0,7.0,3.0,0.0,1.0,H,3.0,Man City,7.0,4.1,1.4,03,S Attwell,10.0,5.0,1.36,11,1011
3.0,10.0,0.0,7.0,5.0,3.0,Stoke,3.25,3.3,2.25,3.2,3.2,2.2,2011-03-05,05,E0,0.0,3.0,H,7.0,9.0,0.0,15.0,10.0,0.0,2.0,H,0.0,West Ham,3.3,3.3,2.0,03,A Marriner,3.5,3.3,2.25,11,1011
